Pairs,Reciprocity_A,Reciprocity_B,Followership_A,Interestingness_A,BidirFriendship_A,Followership_B,Interestingness_B,BidirFriendship_B,PMentioning_AB,PRetweet_AB,TextSentiment_A,TextSentiment_B,TextSimilarity_AB,Interestingness_AB,Class
12220,"('hos11', 'Shy13')",0.8023032629558541,0.8855140186915887,0.2464114832535885,0.7761194029850746,1.2464114832535884,0.12928759894459102,130.33333333333334,1.1292875989445907,-1,-1,0.5106,0.5994,-1,-1,0
12221,"('hos11', 'Raj15')",0.8023032629558541,0.753731343283582,0.2464114832535885,0.7761194029850746,1.2464114832535884,0.32673267326732675,13.375,1.3267326732673268,-1,-1,0.5106,0.0,-1,-1,0
12222,"('hos11', 'Gif11')",0.8023032629558541,0.4625705760459517,0.2464114832535885,0.7761194029850746,1.2464114832535884,1.1618322733538076,1.4099276111685626,2.161832273353808,-1,-1,0.5106,0.3612,-1,-1,0
12223,"('Chr15', 'nsb9')",0.7551525144270403,0.0934386808656819,0.324235807860262,0.2378187849885963,1.3242358078602618,9.702205882352944,0.4912222590261676,10.702205882352944,-1,-1,-0.3818,0.2732,-1,-1,0
12224,"('Chr15', 'Iam12')",0.7551525144270403,0.3495513236724627,0.324235807860262,0.2378187849885963,1.3242358078602618,1.8608102223552785,0.02017259978425027,2.8608102223552785,-1,-1,-0.3818,0.0,-1,-1,0
12225,"('Chr15', 'Deb8')",0.7551525144270403,0.6781489213639527,0.324235807860262,0.2378187849885963,1.3242358078602618,0.4746023601847101,2.0977320711026355,1.47460236018471,-1,-1,-0.3818,0.1494,-1,-1,0
12226,"('Chr15', 'Pka8')",0.7551525144270403,0.4497493210779194,0.324235807860262,0.2378187849885963,1.3242358078602618,1.2234608328107943,0.7380164690541161,2.2234608328107943,-1,-1,-0.3818,0.6369,1,-1,0
12227,"('Chr15', 'phi14')",0.7551525144270403,0.5956848030018762,0.324235807860262,0.2378187849885963,1.3242358078602618,0.6787401574803149,0.0,1.678740157480315,-1,-1,-0.3818,0.34,-1,-1,0
12228,"('Thi14', 'Wil13')",0.609809663250366,0.4225274725274725,0.6398559423769508,0.04588771305657911,1.6398559423769508,1.3667100130039012,1.4240506329113924,2.3667100130039014,-1,-1,-0.3939,0.7506,1,-1,0
12229,"('Thi14', 'Cas13')",0.609809663250366,0.6303479749001711,0.6398559423769508,0.04588771305657911,1.6398559423769508,0.5864253393665159,0.13861386138613865,1.5864253393665158,-1,-1,-0.3939,0.0,1,-1,0
12230,"('Thi14', 'dad12')",0.609809663250366,0.4894698620188817,0.6398559423769508,0.04588771305657911,1.6398559423769508,1.0430267062314542,1.524966261808367,2.043026706231454,-1,-1,-0.3939,0.0,-1,-1,0
12231,"('Thi14', 'get13')",0.609809663250366,0.4887488748874888,0.6398559423769508,0.04588771305657911,1.6398559423769508,1.046040515653775,1.4489368074273734,2.046040515653776,-1,-1,-0.3939,0.4926,1,-1,0
12232,"('Thi14', 'Bos8')",0.609809663250366,0.3914565826330532,0.6398559423769508,0.04588771305657911,1.6398559423769508,1.554561717352415,1.2727272727272727,2.554561717352415,-1,-1,-0.3939,0.6124,1,-1,0
12233,"('K_L12', 'Ice9')",0.4629080118694362,0.4727272727272727,1.1602564102564104,0.3189392581974557,2.16025641025641,1.1153846153846154,0.08,2.1153846153846154,-1,-1,0.0,0.0,-1,-1,0
12234,"('K_L12', 'ast8')",0.4629080118694362,0.7263513513513513,1.1602564102564104,0.3189392581974557,2.16025641025641,0.3767441860465116,0.5167212023736898,1.3767441860465115,-1,-1,0.0,0.0,-1,-1,0
12235,"('K_L12', 'tak9')",0.4629080118694362,0.5359477124183006,1.1602564102564104,0.3189392581974557,2.16025641025641,0.8658536585365854,0.5789473684210527,1.8658536585365848,-1,-1,0.0,0.0,1,-1,0
12236,"('K_L12', 'xtu12')",0.4629080118694362,0.4942263279445728,1.1602564102564104,0.3189392581974557,2.16025641025641,1.0233644859813085,0.19812646370023412,2.0233644859813085,-1,-1,0.0,0.0,-1,-1,0
12237,"('K_L12', 'ayk15')",0.4629080118694362,0.5608365019011406,1.1602564102564104,0.3189392581974557,2.16025641025641,0.7830508474576271,1.2216737715952437,1.7830508474576272,-1,-1,0.0,0.0,-1,-1,0
12238,"('and9', 'Pen11')",0.9069767441860463,0.4970722186076773,0.10256410256410256,0.5,1.1025641025641026,1.0117801047120418,0.08658141959602181,2.011780104712042,-1,-1,0.2144,0.0,-1,-1,0
12239,"('and9', 'Dav10')",0.9069767441860463,0.4999122153087309,0.10256410256410256,0.5,1.1025641025641026,1.0003512004251178,17.633346661335466,2.000351200425118,-1,-1,0.2144,0.0,-1,-1,0
12240,"('THE13', 'red15')",0.5864661654135338,0.3649227331967976,0.7051282051282052,0.04322766570605188,1.705128205128205,1.7403061224489795,0.1771793419494362,2.74030612244898,-1,-1,0.4019,0.0,-1,-1,0
12241,"('THE13', 'Eag15')",0.5864661654135338,0.454087562960093,0.7051282051282052,0.04322766570605188,1.705128205128205,1.2022184300341296,0.06374250552224676,2.20221843003413,-1,-1,0.4019,0.636,-1,-1,0
12242,"('THE13', 'MMu12')",0.5864661654135338,0.875,0.7051282051282052,0.04322766570605188,1.705128205128205,0.14285714285714285,0.42857142857142855,1.1428571428571428,-1,-1,0.4019,0.0,-1,-1,0
12243,"('THE13', 'mat13')",0.5864661654135338,0.02918129699061676,0.7051282051282052,0.04322766570605188,1.705128205128205,33.268524813052345,0.15437307654124888,34.268524813052345,-1,-1,0.4019,0.2263,-1,-1,0
12244,"('THE13', 'Rob12')",0.5864661654135338,0.4879961968148324,0.7051282051282052,0.04322766570605188,1.705128205128205,1.0491962981003409,0.15034587116299178,2.049196298100341,-1,-1,0.4019,0.2732,-1,-1,0
12245,"('pau6', 'Mer13')",0.7778167778167778,0.6455990694067468,0.28564981949458484,1.3349969751966122,1.285649819494585,0.548948948948949,4.910827131020924,1.548948948948949,-1,-1,0.0,-0.128,-1,-1,0
12246,"('pau6', 'wed9')",0.7778167778167778,0.6581520410657541,0.28564981949458484,1.3349969751966122,1.285649819494585,0.5194057567316621,0.4788029925187032,1.519405756731662,-1,-1,0.0,0.0,1,-1,0
12247,"('pau6', 'rbc12')",0.7778167778167778,0.6156805275691518,0.28564981949458484,1.3349969751966122,1.285649819494585,0.6242189824457007,2.8795580110497236,1.6242189824457007,-1,-1,0.0,0.0,-1,-1,0
12248,"('pau6', 'ben10')",0.7778167778167778,0.4893827562134429,0.28564981949458484,1.3349969751966122,1.285649819494585,1.043390346928883,1.366944552935314,2.043390346928883,-1,-1,0.0,0.0,-1,-1,0
12249,"('pau6', 'Pub15')",0.7778167778167778,0.4922914563641369,0.28564981949458484,1.3349969751966122,1.285649819494585,1.0313169913319042,0.8216260162601626,2.031316991331904,-1,-1,0.0,0.5423,-1,-1,0
12250,"('tho14', 'haz9')",0.8475073313782991,0.696551724137931,0.17993079584775087,5.745977571916138,1.179930795847751,0.4356435643564357,1.804994996664443,1.4356435643564356,-1,-1,0.0,0.0,-1,-1,0
12251,"('tho14', 'Mis12')",0.8475073313782991,0.6352191482747902,0.17993079584775087,5.745977571916138,1.179930795847751,0.5742598482994862,5.812997347480106,1.5742598482994865,-1,-1,0.0,0.4404,-1,-1,0
12252,"('tho14', 'Mar10')",0.8475073313782991,0.6686046511627907,0.17993079584775087,5.745977571916138,1.179930795847751,0.4956521739130435,1.4592979835698283,1.4956521739130435,-1,-1,0.0,-0.1027,-1,-1,0
12253,"('cel11', 'The9')",0.5815602836879432,0.7111111111111111,0.7195121951219512,1.2364853269263771,1.7195121951219512,0.40625,4.5,1.40625,-1,-1,0.0,0.5413,-1,-1,0
12254,"('cel11', 'poe10')",0.5815602836879432,0.8596491228070176,0.7195121951219512,1.2364853269263771,1.7195121951219512,0.16326530612244894,6.352617079889808,1.163265306122449,-1,-1,0.0,0.0772,-1,-1,0
12255,"('cel11', 'Sir13')",0.5815602836879432,0.7883817427385892,0.7195121951219512,1.2364853269263771,1.7195121951219512,0.2684210526315789,0.44696969696969696,1.2684210526315791,-1,-1,0.0,0.0,1,-1,0
12256,"('cel11', 'chr13')",0.5815602836879432,0.6451612903225806,0.7195121951219512,1.2364853269263771,1.7195121951219512,0.55,0.06818181818181818,1.55,-1,-1,0.0,0.0,-1,-1,0
12257,"('cel11', 'jpn8')",0.5815602836879432,0.2,0.7195121951219512,1.2364853269263771,1.7195121951219512,4.0,0.0,5.0,-1,-1,0.0,0.0,-1,-1,0
12258,"('los11', 'vic7')",0.4389027431421446,0.6149584487534626,1.2784090909090908,0.3871427787833909,2.278409090909091,0.6261261261261262,6.839578454332553,1.6261261261261262,-1,-1,0.8365,0.0,-1,-1,0
12259,"('los11', 'gab12')",0.4389027431421446,0.4222985872470408,1.2784090909090908,0.3871427787833909,2.278409090909091,1.3679927667269445,1.1217486338797815,2.367992766726944,-1,-1,0.8365,0.7964,1,-1,0
12260,"('los11', 'xRA9')",0.4389027431421446,0.7120418848167539,1.2784090909090908,0.3871427787833909,2.278409090909091,0.4044117647058824,7.333333333333332,1.4044117647058822,-1,-1,0.8365,0.0,-1,-1,0
12261,"('los11', 'vsa11')",0.4389027431421446,0.3805104408352668,1.2784090909090908,0.3871427787833909,2.278409090909091,1.6280487804878048,2.051582376667701,2.6280487804878048,-1,-1,0.8365,0.0,1,-1,0
12262,"('los11', 'kim13')",0.4389027431421446,0.4509605662285137,1.2784090909090908,0.3871427787833909,2.278409090909091,1.2174887892376682,1.1461189516129031,2.217488789237668,-1,-1,0.8365,0.0,1,-1,0
12263,"('CGa10', 'gig9')",0.03076476239415537,0.22585288613790125,31.50472040668119,0.16261403929387122,32.504720406681194,3.427660930529,0.4700068634179822,4.427660930528999,-1,-1,0.0,-0.1531,-1,-1,0
12264,"('CGa10', 'Pfr4')",0.03076476239415537,0.1723240316534777,31.50472040668119,0.16261403929387122,32.504720406681194,4.803021148036254,0.3729396703472556,5.803021148036254,-1,-1,0.0,0.7845,-1,-1,0
12265,"('CGa10', 'dia12')",0.03076476239415537,0.10888693098384727,31.50472040668119,0.16261403929387122,32.504720406681194,8.183838601790914,0.8776465083635513,9.183838601790915,-1,-1,0.0,-0.34,-1,-1,0
12266,"('CGa10', 'Mat13')",0.03076476239415537,0.07089003310040456,31.50472040668119,0.16261403929387122,32.504720406681194,13.106355382619975,5.27445718467919,14.106355382619975,-1,-1,0.0,-0.4574,1,-1,0
12267,"('CGa10', 'jos11')",0.03076476239415537,0.32560834298957125,31.50472040668119,0.16261403929387122,32.504720406681194,2.0711743772241995,4.222019614607461,3.0711743772241995,-1,-1,0.0,0.6249,-1,-1,0
12268,"('Gra14', 'Bre11')",0.3304231027535259,0.4489995119570522,2.0264227642276422,0.9622641509433962,3.0264227642276422,1.2271739130434782,1.0739611132291271,2.2271739130434782,-1,-1,0.0,0.1655,1,-1,0
12269,"('Gra14', 'Law11')",0.3304231027535259,0.7658862876254181,2.0264227642276422,0.9622641509433962,3.0264227642276422,0.3056768558951965,3.5789473684210527,1.3056768558951966,-1,-1,0.0,0.0,1,-1,0
12270,"('Gra14', 'New10')",0.3304231027535259,0.5138036809815951,2.0264227642276422,0.9622641509433962,3.0264227642276422,0.946268656716418,0.1676829268292683,1.9462686567164176,-1,-1,0.0,0.0,-1,-1,0
12271,"('Gra14', 'Ali12')",0.3304231027535259,0.3957326892109501,2.0264227642276422,0.9622641509433962,3.0264227642276422,1.5269582909460837,0.4310236550136069,2.526958290946084,-1,-1,0.0,0.0,-1,-1,0
12272,"('Gra14', 'AJF15')",0.3304231027535259,0.3423312883435583,2.0264227642276422,0.9622641509433962,3.0264227642276422,1.9211469534050176,0.09639924194567276,2.921146953405018,-1,-1,0.0,0.0,-1,-1,0
12273,"('Nic10', 'Bur14')",0.9158699808795412,0.4229885057471264,0.0918580375782881,0.19849023090586146,1.091858037578288,1.3641304347826086,14.257528172917054,2.364130434782609,-1,-1,0.0,0.29600000000000004,-1,-1,0
12274,"('Nic10', 'lux15')",0.9158699808795412,0.5216509481796978,0.0918580375782881,0.19849023090586146,1.091858037578288,0.91699066874028,1.7123544874202028,1.91699066874028,-1,-1,0.0,0.5719,1,-1,0
12275,"('Nic10', 'Scu12')",0.9158699808795412,0.6384843407655626,0.0918580375782881,0.19849023090586146,1.091858037578288,0.5662091239402502,4.813798510388083,1.5662091239402502,-1,-1,0.0,0.0,1,-1,0
12276,"('D_R8', 'Mit8')",0.5053272450532724,0.7932960893854749,0.9789156626506024,0.7900316038978141,1.9789156626506024,0.2605633802816901,4.357142857142857,1.2605633802816902,-1,-1,0.0,0.0,-1,-1,0
12277,"('D_R8', 'cun6')",0.5053272450532724,0.7554179566563467,0.9789156626506024,0.7900316038978141,1.9789156626506024,0.3237704918032787,0.4310344827586207,1.3237704918032789,-1,-1,0.0,0.9455,-1,-1,0
12278,"('D_R8', 'Hil15')",0.5053272450532724,0.5323964814417507,0.9789156626506024,0.7900316038978141,1.9789156626506024,0.8782994156760024,0.7510003637686431,1.8782994156760024,-1,-1,0.0,0.0516,-1,-1,0
12279,"('D_R8', 'BRE15')",0.5053272450532724,0.47792458472664,0.9789156626506024,0.7900316038978141,1.9789156626506024,1.0923803293609031,15.697785757031715,2.0923803293609042,-1,-1,0.0,0.5093,-1,-1,0
12280,"('D_R8', 'MrW7')",0.5053272450532724,0.4509837177747626,0.9789156626506024,0.7900316038978141,1.9789156626506024,1.217374952989846,1.8834067965306407,2.2173749529898457,-1,-1,0.0,0.5994,-1,-1,0
12281,"('mai10', 'VA_9')",0.5935601458080194,0.6389290882778582,0.6847492323439099,0.17581921923276425,1.68474923234391,0.565118912797282,0.402765726681128,1.565118912797282,-1,-1,0.0,-0.1027,-1,-1,0
12282,"('mai10', 'tri12')",0.5935601458080194,0.4877619154906499,0.6847492323439099,0.17581921923276425,1.68474923234391,1.050180566053582,3.0427594070695547,2.050180566053582,-1,-1,0.0,0.3612,-1,-1,0
12283,"('mai10', 'mus15')",0.5935601458080194,0.4634808259587021,0.6847492323439099,0.17581921923276425,1.68474923234391,1.1575865580448066,3.3735314443676567,2.1575865580448066,-1,-1,0.0,0.7263,1,-1,0
12284,"('mai10', 'KDu9')",0.5935601458080194,0.8342749529190208,0.6847492323439099,0.17581921923276425,1.68474923234391,0.1986455981941309,1.2965451055662187,1.1986455981941309,-1,-1,0.0,0.0,-1,-1,0
12285,"('mai10', 'Cra11')",0.5935601458080194,0.5735849056603773,0.6847492323439099,0.17581921923276425,1.68474923234391,0.7434210526315791,0.6727716727716728,1.743421052631579,-1,-1,0.0,0.6571,1,-1,0
12286,"('_Ki11', 'zzi9')",0.529263370332997,0.8901682905225864,0.8894184938036225,0.6488566402814424,1.8894184938036225,0.12338308457711444,0.5581395348837209,1.1233830845771144,-1,-1,-0.3076,0.0,-1,-1,0
12287,"('_Ki11', 'Ugu12')",0.529263370332997,0.9037037037037036,0.8894184938036225,0.6488566402814424,1.8894184938036225,0.10655737704918032,3.3304347826086955,1.1065573770491803,-1,-1,-0.3076,0.0,-1,-1,0
12288,"('_Ki11', 'geo11')",0.529263370332997,0.5710351159054395,0.8894184938036225,0.6488566402814424,1.8894184938036225,0.7512057877813505,0.9100249066002488,1.7512057877813505,-1,-1,-0.3076,0.5826,-1,-1,0
12289,"('_Ki11', 'NZB11')",0.529263370332997,0.5149378585086042,0.8894184938036225,0.6488566402814424,1.8894184938036225,0.941981898352286,0.8155888758586027,1.9419818983522856,-1,-1,-0.3076,0.0,-1,-1,0
12290,"('_Ki11', 'Sen15')",0.529263370332997,0.5119887165021156,0.8894184938036225,0.6488566402814424,1.8894184938036225,0.9531680440771352,12.648493543758967,1.953168044077135,-1,-1,-0.3076,0.0,1,-1,0
12291,"('mar11', 'Hty9')",0.8597156398104265,0.4945794297610887,0.1631753031973539,0.19494463706520526,1.1631753031973542,1.0219199178644764,2.0221355155085248,2.0219199178644764,-1,-1,0.0,-0.2023,-1,-1,0
12292,"('mar11', 'bry10')",0.8597156398104265,0.4005036254967992,0.1631753031973539,0.19494463706520526,1.1631753031973542,1.4968562987652452,1.6682602140256684,2.496856298765245,-1,-1,0.0,-0.1027,-1,-1,0
12293,"('lou10', 'kar14')",0.462010382255781,0.3469750889679715,1.1644535240040859,1.8311883118831191,2.164453524004086,1.882051282051282,1.956153171587255,2.882051282051282,-1,-1,0.0,-0.29600000000000004,1,-1,0
12294,"('lou10', 'kar10')",0.462010382255781,0.33225806451612905,1.1644535240040859,1.8311883118831191,2.164453524004086,2.0097087378640777,0.9529137529137528,3.0097087378640777,-1,-1,0.0,0.7644,-1,-1,0
12295,"('lou10', 'Kea13')",0.462010382255781,0.4056947120530936,1.1644535240040859,1.8311883118831191,2.164453524004086,1.4649076517150397,4.502857142857144,2.4649076517150394,-1,-1,0.0,0.0,1,-1,0
12296,"('lou10', 'tra12')",0.462010382255781,0.35467980295566504,1.1644535240040859,1.8311883118831191,2.164453524004086,1.8194444444444444,1.4474248927038629,2.8194444444444446,-1,-1,0.0,0.0,-1,-1,0
12297,"('lou10', 'iva7')",0.462010382255781,0.4984768081761006,1.1644535240040859,1.8311883118831191,2.164453524004086,1.0061113849186791,0.8407643312101911,2.00611138491868,-1,-1,0.0,0.4902,-1,-1,0
12298,"('tre14', 'Aye14')",0.4596774193548387,0.4755695658403783,1.1754385964912282,0.9788776796973518,2.175438596491228,1.1027417896956917,1.127562361076809,2.1027417896956915,-1,-1,-0.1027,-0.3939,-1,-1,0
12299,"('tre14', 'tee11')",0.4596774193548387,0.8860759493670886,1.1754385964912282,0.9788776796973518,2.175438596491228,0.12857142857142856,0.0,1.1285714285714286,-1,-1,-0.1027,-0.6428,-1,-1,0
12300,"('tre14', 'Mon12')",0.4596774193548387,0.4211586901763224,1.1754385964912282,0.9788776796973518,2.175438596491228,1.374401913875598,0.30587254776253364,2.374401913875598,-1,-1,-0.1027,0.0,-1,-1,0
12301,"('tre14', 'ahm7')",0.4596774193548387,0.4768627450980392,1.1754385964912282,0.9788776796973518,2.175438596491228,1.0970394736842106,0.17263652378156194,2.0970394736842106,-1,-1,-0.1027,0.5423,-1,-1,0
12302,"('tre14', 'MXR7')",0.4596774193548387,0.5120812740252608,1.1754385964912282,0.9788776796973518,2.175438596491228,0.9528150134048258,1.0469729002498558,1.9528150134048257,-1,-1,-0.1027,0.6369,-1,-1,0
12303,"('Sti13', 'sta13')",0.8789386401326701,0.19296105114969492,0.13773584905660374,0.3538998835855646,1.137735849056604,4.182392996108948,1.4671326591314693,5.182392996108949,-1,-1,-0.6808,0.4588,1,-1,0
12304,"('Sti13', 'nel13')",0.8789386401326701,0.04303974974381102,0.13773584905660374,0.3538998835855646,1.137735849056604,22.234335839598998,0.8977635782747604,23.234335839598998,-1,-1,-0.6808,0.0,1,-1,0
12305,"('Sti13', 'Cal12')",0.8789386401326701,0.4564625850340136,0.13773584905660374,0.3538998835855646,1.137735849056604,1.1907600596125187,0.06005817152739565,2.1907600596125185,-1,-1,-0.6808,0.0,-1,-1,0
12306,"('zba5', 'Mar14')",0.3252788104089219,0.4433811802232855,2.0742857142857143,0.450002939274587,3.0742857142857143,1.2553956834532374,0.09526329716856312,2.2553956834532376,-1,-1,0.0431,0.0,-1,-1,0
12307,"('zba5', 'Sli10')",0.3252788104089219,0.13865546218487396,2.0742857142857143,0.450002939274587,3.0742857142857143,6.212121212121213,0.05641588002548865,7.212121212121213,-1,-1,0.0431,-0.5719,-1,-1,0
12308,"('zba5', 'bdb13')",0.3252788104089219,0.6949069539666993,2.0742857142857143,0.450002939274587,3.0742857142857143,0.4390415785764623,0.4254237288135593,1.4390415785764623,-1,-1,0.0431,-0.4588,-1,-1,0
12309,"('zba5', 'yas12')",0.3252788104089219,0.42857142857142855,2.0742857142857143,0.450002939274587,3.0742857142857143,1.3333333333333333,3.3289261203068228,2.333333333333333,-1,-1,0.0431,0.0772,1,-1,0
12310,"('zba5', 'lau13')",0.3252788104089219,0.2159904534606205,2.0742857142857143,0.450002939274587,3.0742857142857143,3.6298342541436464,0.6325581395348837,4.629834254143646,-1,-1,0.0431,0.382,-1,-1,0
12311,"('Dub10', 'wic11')",0.12319427568516267,0.434597660404112,7.117260273972603,0.03791716718023711,8.117260273972603,1.300978792822186,0.6084452975047985,2.300978792822186,-1,-1,-0.29600000000000004,0.6124,1,-1,0
12312,"('Dub10', 'LAM10')",0.12319427568516267,0.6318247126436781,7.117260273972603,0.03791716718023711,8.117260273972603,0.5827174530983513,0.8071866783523225,1.5827174530983514,-1,-1,-0.29600000000000004,0.8779,-1,-1,0
12313,"('Dub10', 'tar13')",0.12319427568516267,0.9476744186046512,7.117260273972603,0.03791716718023711,8.117260273972603,0.05521472392638037,3.1739130434782608,1.0552147239263805,-1,-1,-0.29600000000000004,0.6988,1,-1,0
12314,"('Dub10', 'esk15')",0.12319427568516267,0.6851851851851852,7.117260273972603,0.03791716718023711,8.117260273972603,0.4594594594594595,1.6119402985074631,1.4594594594594594,-1,-1,-0.29600000000000004,0.0,1,-1,0
12315,"('Dub10', 'Mar10')",0.12319427568516267,0.5236220472440944,7.117260273972603,0.03791716718023711,8.117260273972603,0.9097744360902256,5.580697485806974,1.9097744360902256,-1,-1,-0.29600000000000004,0.0,1,-1,0
12316,"('d4615', 'RL96')",0.5952941176470589,0.4485403425616719,0.6798418972332015,174.8905109489051,1.6798418972332017,1.22945386425861,0.5819112909886842,2.22945386425861,-1,-1,0.3182,0.0,-1,-1,0
0,"('Arm13', 'mxs8')",0.10437783049385377,0.0194221898519058,8.580578512396695,0.3572480256993709,9.580578512396695,50.4875,44.0958904109589,51.4875,-1,-1,0.0,0.0,-1,-1,1
1,"('Arm13', 'diy7')",0.10437783049385377,0.13282621416032767,8.580578512396695,0.3572480256993709,9.580578512396695,6.52863436123348,0.1905392510078093,7.52863436123348,-1,-1,0.0,0.0,-1,-1,1
2,"('Arm13', 'TWl14')",0.10437783049385377,0.07540983606557378,8.580578512396695,0.3572480256993709,9.580578512396695,12.26086956521739,0.567924225397335,13.26086956521739,-1,-1,0.0,0.29600000000000004,-1,-1,1
3,"('Arm13', 'rak9')",0.10437783049385377,0.4607109448082321,8.580578512396695,0.3572480256993709,9.580578512396695,1.1705583756345177,3.5649157581764124,2.170558375634518,-1,-1,0.0,0.0,-1,-1,1
4,"('shp11', 'hha9')",0.1652925009815469,0.7254901960784313,5.049881235154395,80.80434782608695,6.049881235154395,0.3783783783783784,83.89473684210526,1.3783783783783785,-1,-1,0.0,0.4404,1,-1,1
5,"('shp11', 'Kan13')",0.1652925009815469,0.4396135265700483,5.049881235154395,80.80434782608695,6.049881235154395,1.2747252747252746,3.8937867338371115,2.2747252747252737,-1,-1,0.0,0.0,-1,-1,1
6,"('shp11', 'lie9')",0.1652925009815469,0.4541984732824427,5.049881235154395,80.80434782608695,6.049881235154395,1.2016806722689075,1.0247336377473364,2.201680672268908,-1,-1,0.0,0.34,1,-1,1
7,"('shp11', 'xfj7')",0.1652925009815469,0.3614814814814815,5.049881235154395,80.80434782608695,6.049881235154395,1.7663934426229508,9.465346534653463,2.7663934426229506,-1,-1,0.0,0.6369,1,-1,1
8,"('shp11', 'joe11')",0.1652925009815469,0.05476190476190476,5.049881235154395,80.80434782608695,6.049881235154395,17.26086956521739,0.0016560047184791976,18.26086956521739,-1,-1,0.0,0.0,-1,-1,1
9,"('S4J6', 'Afg13')",0.3508594539939333,0.5234748545423124,1.8501440922190202,1.893835616438356,2.85014409221902,0.9103114339165841,11.280558789289872,1.910311433916584,-1,-1,0.0,0.0,-1,-1,1
10,"('S4J6', 'Ham15')",0.3508594539939333,0.35714285714285715,1.8501440922190202,1.893835616438356,2.85014409221902,1.8,0.6209150326797386,2.8,-1,-1,0.0,0.0,-1,-1,1
11,"('S4J6', 'ifz8')",0.3508594539939333,0.2713075261671374,1.8501440922190202,1.893835616438356,2.85014409221902,2.6858542559706065,1.104482738879029,3.6858542559706073,-1,-1,0.0,0.0,-1,-1,1
12,"('S4J6', 'Hon11')",0.3508594539939333,0.9923076923076924,1.8501440922190202,1.893835616438356,2.85014409221902,0.007751937984496123,0.13333333333333333,1.007751937984496,-1,-1,0.0,0.5719,-1,-1,1
13,"('S4J6', 'drk11')",0.3508594539939333,0.22770919067215364,1.8501440922190202,1.893835616438356,2.85014409221902,3.3915662650602414,0.3526170798898072,4.391566265060241,-1,-1,0.0,0.0,-1,-1,1
14,"('Amy9', 'Fre10')",0.4762872099382765,0.4880454773449256,1.0995734908136483,8.177115384615384,2.0995734908136483,1.0489893799246317,1.4407652173913044,2.048989379924632,-1,-1,0.4926,0.2023,-1,-1,1
15,"('Amy9', 'fun7')",0.4762872099382765,0.6620795107033639,1.0995734908136483,8.177115384615384,2.0995734908136483,0.5103926096997691,3.3620689655172415,1.510392609699769,-1,-1,0.4926,0.0,-1,-1,1
16,"('Amy9', 'Rar12')",0.4762872099382765,0.4866924476797088,1.0995734908136483,8.177115384615384,2.0995734908136483,1.0546856742229491,0.5290263876251138,2.0546856742229487,-1,-1,0.4926,0.0,-1,-1,1
17,"('Amy9', 'Mon15')",0.4762872099382765,0.5493506493506494,1.0995734908136483,8.177115384615384,2.0995734908136483,0.8203309692671394,1.27580372250423,1.82033096926714,-1,-1,0.4926,0.4404,1,-1,1
18,"('sha10', 'Fer12')",0.7791049530179965,0.4672937771345875,0.28352412101390023,1.4354805933753303,1.2835241210139003,1.1399814183957881,1.4904270986745214,2.1399814183957884,-1,-1,0.0,0.3818,1,-1,1
19,"('sha10', 'ZOM15')",0.7791049530179965,0.5238012205754141,0.28352412101390023,1.4354805933753303,1.2835241210139003,0.909121171770972,1.2165687769737483,1.909121171770972,-1,-1,0.0,0.7163,-1,-1,1
20,"('sha10', 'rur9')",0.7791049530179965,0.4592652077896005,0.28352412101390023,1.4354805933753303,1.2835241210139003,1.177391152299353,3.9518175746589055,2.1773911522993528,-1,-1,0.0,0.3612,1,-1,1
21,"('sha10', 'its11')",0.7791049530179965,0.5212121212121212,0.28352412101390023,1.4354805933753303,1.2835241210139003,0.9186046511627908,3.0589473684210526,1.9186046511627908,-1,-1,0.0,0.6705,-1,-1,1
22,"('sha10', 'Kyl11')",0.7791049530179965,0.520637023107701,0.28352412101390023,1.4354805933753303,1.2835241210139003,0.9207239508841772,1.1604613463020543,1.9207239508841767,-1,-1,0.0,0.8439,1,-1,1
23,"('aar12', 'Cyn11')",0.7342115459124371,0.726457399103139,0.3620052770448549,1.2764428234284488,1.362005277044855,0.3765432098765432,1.5679868589158603,1.3765432098765429,-1,-1,0.0,0.0935,1,-1,1
24,"('aar12', 'Ste13')",0.7342115459124371,0.4964127404834803,0.3620052770448549,1.2764428234284488,1.362005277044855,1.014452729448587,2.0683369012576933,2.0144527294485868,-1,-1,0.0,0.4588,-1,-1,1
25,"('aar12', 'Fig13')",0.7342115459124371,0.5073891625615764,0.3620052770448549,1.2764428234284488,1.362005277044855,0.9708737864077672,1.5039443488238669,1.970873786407767,-1,-1,0.0,-0.2263,-1,-1,1
26,"('aar12', 'Mic8')",0.7342115459124371,0.760792748502074,0.3620052770448549,1.2764428234284488,1.362005277044855,0.3144184168012924,0.5058349564667299,1.3144184168012925,-1,-1,0.0,0.2263,1,-1,1
27,"('aar12', 'kbr10')",0.7342115459124371,0.5690492713393477,0.3620052770448549,1.2764428234284488,1.362005277044855,0.7573170731707317,2.350252715345736,1.7573170731707315,-1,-1,0.0,0.0,1,-1,1
28,"('Chr14', 'lef10')",0.5927430273490387,0.4961956966374867,0.6870717222476016,0.07317073170731707,1.6870717222476015,1.0153338829348721,0.055276381909547735,2.0153338829348724,-1,-1,0.0,0.0,-1,-1,1
